SCHM_CODE,DEL_FLG,SCHM_DESC,INT_PAID_BACID,INT_COLL_BACID,GL_SUB_HEAD_CODE,SERV_CHRG_COLL_FLG,BACK_DATE_TRAN_EXCP_CODE,VAL_DATE_TRAN_EXCP_CODE,ACCT_IN_CR_BAL_EXCP_CODE,MIN_POSTING_WORKCLASS,SCHM_TYPE,INT_PAID_FLG,INT_COLL_FLG,STAFF_SCHM_FLG,NRE_SCHM_FLG,MERGE_INT_PTRAN_FLG,LCHG_USER_ID,RCRE_USER_ID,LCHG_TIME,RCRE_TIME,MICR_CHQ_CHRG_BACID,INSUFF_AVAIL_BAL_EXCP_CODE,FD_CR_BACID,FD_DR_BACID,FX_TRAN_FLG,STP_CR_DR_IND,FCNR_FLG,INT_PANDL_BACID,PARKING_BACID,INT_PAID_COLL_CRNCY_FLG,CASH_WD_WO_CHQ_EXCP_CODE,ACCT_NAME_CHANGED_EXCP_CODE,XFER_IN_INT_DETAILS_FLG,ACCT_REFERENCE_EXCP_CODE,DR_OPER_ACCT_IF_NO_BAL_FLG,INT_DR_CUST_DIFF_EXCP_CODE,INT_CR_CUST_DIFF_EXCP_CODE,ISO_USER_TOD_GRNT_EXCP_CODE,ISO_AUTO_TOD_GRNT_EXCP_CODE,INTER_SOL_CLOSURE_ALWD_FLG,LEVY_TAX_PCNT_1,LEVY_TAX_PCNT_2,LEVY_TAX_PCNT_3,LEVY_TAX_DESC_1,LEVY_TAX_DESC_2,LEVY_TAX_DESC_3,LEVY_TAX_BACID_1,LEVY_TAX_BACID_2,LEVY_TAX_BACID_3,LEVY_TAX_MERGE_PTRAN_FLG,PEG_INT_FOR_AC_FLG,MOD_OF_PEG_INT_ALLOWED_FLG,PEG_REVIEW_PREF_FROM_CUST,DFLT_INT_PAR_CHNG_EXCP_CODE,CLS_PEND_REVERSAL_EXCP_CODE,CHQ_ISSUED_ACK_EXCP_CODE,ACCT_CLOSURE_CHRG_DAYS,ACCT_CLOSURE_CHRG_MNTHS,ACCT_MAINT_PERIOD,MIN_COMMIT_CHRG_UTIL_PCNT,COMMIT_CALC_METHOD,INACTIVE_ACCT_CHRG_DAYS,INACTIVE_ACCT_CHRG_MNTHS,DORMANT_ACCT_CHRG_DAYS,DORMANT_ACCT_CHRG_MNTHS,PARTITION_MANDATORY_FLG,BOOK_TRAN_SCRIPT,INTCALC_TRAN_SCRIPT,ADVANCE_INT_BACID,TDS_PARKING_BACID,PENAL_PANDL_BACID,DFLT_CLG_TRAN_CODE,DFLT_INST_TYPE,CHQ_UNUSABLE_EXCP_CODE,INT_PANDL_BACID_CR,INT_PANDL_BACID_DR,BEL_MIN_BAL_EXCP_CODE,PEN_CHRG_NCALC_EXCP_CODE,INT_FREQ_TYPE_CR,INT_FREQ_WEEK_NUM_CR,INT_FREQ_WEEK_DAY_CR,INT_FREQ_START_DD_CR,PD_GL_SUB_HEAD_CODE,PS_FREQ_WEEK_DAY,PS_FREQ_START_DD,PS_FREQ_HLDY_STAT,AUTO_RENEWAL_PERIOD_FLG,PRODUCT_GROUP,PRINCIPAL_LOSSLINE_BACID,RECOVER_LOSSLINE_BACID,CHRGE_OFF_BACID,INT_WAIVER_BACID,DAILY_COMP_INT_FLG,DISC_RATE_FLG,START_DATE,END_DATE,FIXEDTERM_MNTHS,FIXEDTERM_YEARS,REPRICING_PLAN,REPRICING_FREQ_MNTHS,REPRICING_FREQ_DAYS,REPRICING_YEAR_IND,FLOAT_INT_TBL_CODE,FLOAT_REPRICING_FREQ_MNTHS,FLOAT_REPRICING_FREQ_DAYS,SCRIPT_VALUE_DATE_EXCP_CODE,CUST_MIN_AGE,CUST_MAX_AGE,SCHM_SHORT_NAME,BANK_ID,SYN_AGENT_SCHEME,PRODUCT_CONCEPT,SCHM_NATURE
A0010,N,"DH - CHO VAY DB BANG BDS KHAC (NONG THON, NHA XUONG, ...)",,39414000,21310, ,A29,A26,A30,560,LAA, ,Y,N,B, ,ANH.DTP,BPD1,06:21.0,28:40.0,,,,,N, ,N,,,A,,A05, ,, ,,,,,N,0,0,0,,,,,,, ,Y, ,N,A07,,,0,0, ,0, ,0,0,0,0, ,,,,,39414007,,,,,39414007,,, , ,0,0,21311,0,0, , ,R05,21392000,21393000,21360000,39414007,N,N,00:00.0,00:00.0,0,0,M,3,0,A,,0,0,,18,65,,1,N,R0503,N
A0047,N,TH - CHO VAY CBCNV DOANH NGHIEP NHAT BAN - LS ADD-ON,,39413000,21210, ,A29,A26,A30,560,LAA, ,Y,N,B, ,LINH.ND,BPD1,28:07.0,29:48.0,,,,,N, ,N,,,A,,A05, ,, ,,,,,N,0,0,0,,,,,,, ,Y, ,N,A07,,,0,0, ,0, ,0,0,0,0, ,,,,,39413007,,,,,39413007,,, , ,0,0,21211,0,0, , ,R01,21292000,21293000,21260000,39413007,N,N,00:00.0,00:00.0,0,0,F,0,0,A,,0,0,,18,65,,1,N,R0108,N
A5001,N,NH - CT CHO VAY VND DB BANG NGOAI TE - NGOAI TE MOI,,39416000,21120, ,A29,A26,A30,560,LAA, ,Y,N,B, ,HAO.QC,BPD1,38:18.0,30:44.0,,,,,N, ,N,,,A,,A05, ,, ,,,,,N,0,0,0,,,,,,, ,Y, ,N,A35,,,0,0, ,0, ,0,0,0,0, ,,,,,39416007,,,,,39416007,,, , ,0,0,21121,0,0, , ,R02,21192001,21193001,21160001,39416007,N,N,00:00.0,00:00.0,0,0,M,3,0,A,,0,0,,18,65,,1,N,R0205,N
A5003,N,NH - CT CV VND CAM CO USD - TG VAY ĐẾN 3 TH,,39416000,21120, ,A29,A26,A30,560,LAA, ,Y,N,B, ,ANH.DTP,BPD1,56:55.0,30:47.0,,,,,N, ,N,,,A,,A05, ,, ,,,,,N,0,0,0,,,,,,, ,Y, ,N,A35,,,0,0, ,0, ,0,0,0,0, ,,,,,39416007,,,,,39416007,,, , ,0,0,21121,0,0, , ,R02,21192001,21193001,21160001,39416007,N,N,00:00.0,00:00.0,0,0,F,0,0,A,,0,0,,18,65,,1,N,R0207,N
A5000,N,NH - CT CHO VAY VND DB BANG NGOAI TE - NGOAI TE CU,,39416000,21120, ,A29,A26,A30,560,LAA, ,Y,N,B, ,HAO.QC,BPD1,38:49.0,30:42.0,,,,,N, ,N,,,A,,A05, ,, ,,,,,N,0,0,0,,,,,,, ,Y, ,N,A35,,,0,0, ,0, ,0,0,0,0, ,,,,,39416007,,,,,39416007,,, , ,0,0,21121,0,0, , ,R02,21192001,21193001,21160001,39416007,N,N,00:00.0,00:00.0,0,0,M,3,0,A,,0,0,,18,65,,1,N,R0205,N
A5002,N,NH - CT CHO VAY VND DB BANG VANG,,39416000,21120, ,A29,A26,A30,560,LAA, ,Y,N,B, ,HAO.QC,BPD1,38:56.0,30:45.0,,,,,N, ,N,,,A,,A05, ,, ,,,,,N,0,0,0,,,,,,, ,Y, ,N,A35,,,0,0, ,0, ,0,0,0,0, ,,,,,39416007,,,,,39416007,,, , ,0,0,21121,0,0, , ,R02,21192001,21193001,21160001,39416007,N,N,00:00.0,00:00.0,0,0,M,3,0,A,,0,0,,18,65,,1,N,R0206,N
A5004,N,NH - CT CV VND CAM CO USD - TG VAY TREN 3TH DEN DUOI 6TH,,39416000,21120, ,A29,A26,A30,560,LAA, ,Y,N,B, ,ANH.DTP,BPD1,57:04.0,30:49.0,,,,,N, ,N,,,A,,A05, ,, ,,,,,N,0,0,0,,,,,,, ,Y, ,N,A35,,,0,0, ,0, ,0,0,0,0, ,,,,,39416007,,,,,39416007,,, , ,0,0,21121,0,0, , ,R02,21192001,21193001,21160001,39416007,N,N,00:00.0,00:00.0,0,0,F,0,0,A,,0,0,,18,65,,1,N,R0207,N
C5115,N,TH - MERCEDES  (UU DAI 8),,39413010,21212, ,B16,B19,B27,560,CLA, ,Y,N,N, ,ASSET2,ASSET2,49:09.0,09:35.0,,,,,N, ,N,,,A,,, ,, ,,,,,N,0,0,0,,,,,,, ,Y, ,N,B31,,,0,0, ,0, ,0,0,0,0, ,,,,,39413017,,,,,39413017,,, , ,0,0,21213,0,0, , ,DC1,21592000,21593000,21560000,39413017, ,N,00:00.0,00:00.0,12,0,L,0,0,A,A9955,1,0,B17,0,0,,1,N,DC101,N
A5192,N,DH - M* CHO VAY MUA XE MERCEDES-BENZ (CHUAN 7),,39414000,21310, ,A29,A26,A30,560,LAA, ,Y,N,B, ,LINH.ND,ASSET2,10:56.0,38:46.0,,,,,N, ,N,,,A,,A05, ,, ,,,,,N,0,0,0,,,,,,, ,Y, ,N,A37,,,0,0, ,0, ,0,0,0,0, ,,,,,39414007,,,,,39414007,,, , ,0,0,21311,0,0, , ,DR1,21392000,21393000,21360000,39414007,N,N,00:00.0,00:00.0,12,0,L,0,0,A,ARS06,1,0,,18,65,,1,N,DR101,N
A5193,N,NH - N* CHO VAY MUA XE MERCEDES-BENZ (CHUAN 8),,39411000,21110, ,A29,A26,A30,560,LAA, ,Y,N,B, ,LINH.ND,ASSET2,14:59.0,39:44.0,,,,,N, ,N,,,A,,A05, ,, ,,,,,N,0,0,0,,,,,,, ,Y, ,N,A37,,,0,0, ,0, ,0,0,0,0, ,,,,,39411007,,,,,39411007,,, , ,0,0,21111,0,0, , ,DC1,21192000,21193000,21160000,39411007,N,N,00:00.0,00:00.0,24,0,L,0,0,A,ARS06,1,0,,18,65,,1,N,DC101,N
A5195,N,DH - N* CHO VAY MUA XE MERCEDES-BENZ (CHUAN 8),,39414000,21310, ,A29,A26,A30,560,LAA, ,Y,N,B, ,ANH.DTP,ASSET2,14:56.0,41:20.0,,,,,N, ,N,,,A,,A05, ,, ,,,,,N,0,0,0,,,,,,, ,Y, ,N,A37,,,0,0, ,0, ,0,0,0,0, ,,,,,39414007,,,,,39414007,,, , ,0,0,21311,0,0, , ,DR1,21392000,21393000,21360000,39414007,N,N,00:00.0,00:00.0,24,0,L,0,0,A,ARS06,1,0,,18,65,,1,N,DR101,N
B5146,N,DH - K* CHO VAY MUA XE MERCEDES-BENZ (CHIEN DICH 3),,39414010,21312, ,B16,B19,B27,560,CLA, ,Y,N,N, ,ASSET3,ASSET2,42:11.0,55:31.0,,,,,N, ,N,,,A,,, ,, ,,,,,N,0,0,0,,,,,,, ,Y, ,N,B31,,,0,0, ,0, ,0,0,0,0, ,,,,,39414017,,,,,39414017,,, , ,0,0,21313,0,0, , ,DC1,21692000,21693000,21660000,39414017, ,N,00:00.0,00:00.0,12,0,L,0,0,A,A9955,1,0,B17,0,0,,1,N,DC101,N
10261,N,CN-COMBO NANG DONG TR/NC,49113000,,,Y,DB2,DC2,,550,CAA,Y,N,N,B,Y,QUE.HP,THANH.HTN,30:50.0,22:49.0,,DH3,,,N, ,N,,,X,,, ,,N,,,,,Y,0,0,0,,,,,,, ,N, , ,GA3,,,0,12,M,0, ,0,0,0,0, ,,,,,,,CHQ,,80103000,,HK2,,M, ,0,15,,0,0, , ,,,,,, ,N,00:00.0,00:00.0,0,0, ,0,0, ,,0,0,,0,999,,1, ,,N
10262,N,CN-COMBO NANG DONG NC/NG,49113000,,,Y,DB2,DC2,,550,CAA,Y,N,N,B,Y,EOD8,THANH.HTN,49:23.0,25:51.0,,DH3,,,N, ,N,,,X,,, ,,N,,,,,Y,0,0,0,,,,,,, ,N, , ,GA3,,,0,12,M,0, ,0,0,0,0, ,,,,,,,CHQ,,80103000,,HK2,,M, ,0,15,,0,0, , ,,,,,, ,N,00:00.0,00:00.0,0,0, ,0,0, ,,0,0,,0,999,,1, ,,N
B5036,N,TH-UD MUA XE THACO&HONDA,,39413010,21212, ,B16,B19,B27,560,CLA, ,Y,N,N, ,LINH.ND,BPD1,58:58.0,02:09.0,,,,,N, ,N,,,A,,, ,, ,,,,,N,0,0,0,,,,,,, ,Y, ,N,B21,,,0,0, ,0, ,0,0,0,0, ,,,,,39413017,,,,,39413017,,, , ,0,0,21213,0,0, , ,C02,21592000,21593000,21560000,39413017, ,N,00:00.0,00:00.0,12,0,L,0,0,A,A9952,1,0,B17,0,0,,1,N,C0211,N
B5038,N,TH-FIN INVEST,,39413010,21212, ,B16,B19,B27,560,CLA, ,Y,N,N, ,LINH.ND,BPD1,25:23.0,02:12.0,,,,,N, ,N,,,A,,, ,, ,,,,,N,0,0,0,,,,,,, ,Y, ,N,B21,,,0,0, ,0, ,0,0,0,0, ,,,,,39413017,,,,,39413017,,, , ,0,0,21213,0,0, , ,C02,21592000,21593000,21560000,39413017, ,N,00:00.0,00:00.0,12,0,L,0,0,A,A9954,3,0,B17,0,0,,1,N,C0212,N
B5040,N,NH-MUA XE TOYOTA LK TFSVN,,39411010,21112, ,B16,B19,B27,560,CLA, ,Y,N,N, ,EXIMIT,BPD1,03:10.0,02:15.0,,,,,N, ,N,,,A,,, ,, ,,,,,N,0,0,0,,,,,,, ,Y, ,N,B21,,,0,0, ,0, ,0,0,0,0, ,,,,,39411017,,,,,39411017,,, , ,0,0,21113,0,0, , ,C03,21492000,21493000,21460000,39411017, ,N,00:00.0,00:00.0,0,0,F,0,0,A,,0,0,B17,0,0,,1,N,C0301,N
B5046,N,SXKD UDLS CHO NPP COCA COLA,,39411010,21112, ,B16,B19,B27,560,CLA, ,Y,N,N, ,EXIMIT,BPD1,06:44.0,02:22.0,,,,,N, ,N,,,A,,, ,, ,,,,,N,0,0,0,,,,,,, ,Y, ,N,B21,,,0,0, ,0, ,0,0,0,0, ,,,,,39411017,,,,,39411017,,, , ,0,0,21113,0,0, , ,C03,21492000,21493000,21460000,39411017, ,N,00:00.0,00:00.0,6,3,L,0,0,A,A7049,1,0,B17,0,0,,1,N,C0303,N
A5189,N,DH - L* CHO VAY MUA XE MERCEDES-BENZ (CHIEN DICH 4),,39414000,21310, ,A29,A26,A30,560,LAA, ,Y,N,B, ,ASSET2,ASSET2,35:31.0,35:31.0,,,,,N, ,N,,,A,,A05, ,, ,,,,,N,0,0,0,,,,,,, ,Y, ,N,A37,,,0,0, ,0, ,0,0,0,0, ,,,,,39414007,,,,,39414007,,, , ,0,0,21311,0,0, , ,DR1,21392000,21393000,21360000,39414007,N,N,00:00.0,00:00.0,24,0,L,0,0,A,ARS06,1,0,,18,65,,1,N,DR101,N
A5194,N,TH - N* CHO VAY MUA XE MERCEDES-BENZ (CHUAN 8),,39413000,21210, ,A29,A26,A30,560,LAA, ,Y,N,B, ,LINH.ND,ASSET2,23:49.0,40:36.0,,,,,N, ,N,,,A,,A05, ,, ,,,,,N,0,0,0,,,,,,, ,Y, ,N,A37,,,0,0, ,0, ,0,0,0,0, ,,,,,39413007,,,,,39413007,,, , ,0,0,21211,0,0, , ,DR1,21292000,21293000,21260000,39413007,N,N,00:00.0,00:00.0,24,0,L,0,0,A,ARS06,1,0,,18,65,,1,N,DR101,N
A5127,N,DH - MERCEDES  (UU DAI 10),,39414000,21310, ,A29,A26,A30,560,LAA, ,Y,N,B, ,EXIMASTV,EXIMIT,47:08.0,43:35.0,,,,,N, ,N,,,A,,A05, ,, ,,,,,N,0,0,0,,,,,,, ,Y, ,N,A37,,,0,0, ,0, ,0,0,0,0, ,,,,,39414007,,,,,39414007,,, , ,0,0,21311,0,0, , ,DR1,21392000,21393000,21360000,39414007,N,N,00:00.0,00:00.0,24,0,L,0,0,A,A2011,1,0,,18,65,,1,N,DR101,N
73104,N,TIEN GUI I PLUS  -  NUOC NGOAI- LAI HANG THANG  - 360,49110000,,,N,DB2,DF2,,550,TDA,Y,N,N,B,Y,EXIMIT,EXIMGLV,56:32.0,45:22.0,,,,,Y, ,N,,,X,,, ,,N,,HD3,,,Y,0,0,0,,,,,,, ,Y,Y,N,GA2,,,0,0, ,0, ,0,0,0,0, ,,,,,,,,,80102000,,,, , ,0,0,,0,0, ,O,,,,,,N, ,00:00.0,00:00.0,0,0, ,0,0, ,,0,0,,0,999,LÃI HÀNG THÁNG,1, ,,N
74104,N,TIEN GUI I PLUS-  TRONG NUOC - LAI HANG QUY - 360,49110000,,,N,DB2,DF2,,550,TDA,Y,N,N,B,Y,EXIMIT,EXIMGLV,00:49.0,00:06.0,,,,,Y, ,N,,,X,,, ,,N,,HD3,,,Y,0,0,0,,,,,,, ,Y,Y,N,GA2,,,0,0, ,0, ,0,0,0,0, ,,,,,,,,,80102000,,,, , ,0,0,,0,0, ,O,,,,,,N, ,00:00.0,00:00.0,0,0, ,0,0, ,,0,0,,0,999,LÃI HÀNG QUÝ,1, ,,N
75104,N,TIEN GUI I PLUS-   NUOC NGOAI- LAI HANG QUY- 360,49110000,,,N,DB2,DF2,,550,TDA,Y,N,N,B,Y,EXIMIT,EXIMGLV,01:30.0,03:19.0,,,,,Y, ,N,,,X,,, ,,N,,HD3,,,Y,0,0,0,,,,,,, ,Y,Y,N,GA2,,,0,0, ,0, ,0,0,0,0, ,,,,,,,,,80102000,,,, , ,0,0,,0,0, ,O,,,,,,N, ,00:00.0,00:00.0,0,0, ,0,0, ,,0,0,,0,999,LÃI HÀNG QUÝ,1, ,,N
58906,N,"CN-TG ONLINE TR/NC LHT, TU 12TH - 360",49110000,,,N,DB2,DF2,,550,TDA,Y,N,N,B,Y,EXIMLIAB,EXIMLIAB,10:43.0,59:57.0,,,,,N, ,N,,,X,,, ,,N,HD3,HD3,,,Y,0,0,0,,,,,,, ,Y,N,N,GA2,,,0,0, ,0, ,0,0,0,0, ,,,,,,,,,80103000,,,, , ,0,0,,0,0, ,O,,,,,,N, ,00:00.0,00:00.0,0,0, ,0,0, ,,0,0,,0,999,LÃI HÀNG THÁNG,1, ,,N
58902,N,"CN-TG ONLINE TR/NC LCK, TU 12TH- 360",49110000,,,N,DB2,DF2,,550,TDA,Y,N,N,B,Y,EXIMLIAB,EXIMLIAB,43:56.0,43:56.0,,,,,N, ,N,,,X,,, ,,N,HD3,HD3,,,Y,0,0,0,,,,,,, ,Y,N,N,GA2,,,0,0, ,0, ,0,0,0,0, ,,,,,,,,,80103000,,,, , ,0,0,,0,0, ,O,,,,,,N, ,00:00.0,00:00.0,0,0, ,0,0, ,,0,0,,0,999,LÃI CUỐI KỲ,1, ,,N
58904,N,"CN-TG ONLINE NC/NG LCK, TU 12TH- 360",49110000,,,N,DB2,DF2,,550,TDA,Y,N,N,B,Y,EXIMLIAB,EXIMLIAB,08:37.0,08:37.0,,,,,N, ,N,,,X,,, ,,N,HD3,HD3,,,Y,0,0,0,,,,,,, ,Y,N,N,GA2,,,0,0, ,0, ,0,0,0,0, ,,,,,,,,,80103000,,,, , ,0,0,,0,0, ,O,,,,,,N, ,00:00.0,00:00.0,0,0, ,0,0, ,,0,0,,0,999,LÃI CUỐI KỲ,1, ,,N
58908,N,"CN-TG ONLINE NC/NG LHT, TU 12TH- 360",49110000,,,N,DB2,DF2,,550,TDA,Y,N,N,B,Y,EXIMLIAB,EXIMLIAB,35:33.0,34:27.0,,,,,N, ,N,,,X,,, ,,N,HD3,HD3,,,Y,0,0,0,,,,,,, ,Y,N,N,GA2,,,0,0, ,0, ,0,0,0,0, ,,,,,,,,,80103000,,,, , ,0,0,,0,0, ,O,,,,,,N, ,00:00.0,00:00.0,0,0, ,0,0, ,,0,0,,0,999,LÃI HÀNG THÁNG,1, ,,N
B0011,N,TH-TSDB BDS,,39413010,21212, ,B16,B19,B27,560,CLA, ,Y,N,N, ,ANH.DTP,BPD1,14:27.0,17:38.0,,,,,N, ,N,,,A,,, ,, ,,,,,N,0,0,0,,,,,,, ,Y, ,N,B21,,,0,0, ,0, ,0,0,0,0, ,,,,,39413017,,,,,39413017,,, , ,0,0,21213,0,0, , ,C01,21592000,21593000,21560000,39413017, ,N,00:00.0,00:00.0,0,0,M,3,0,A,,0,0,B17,0,0,,1,N,C0103,N
A0049,N,DH - DB BANG GTCG KHAC VND DO EIB PHAT HANH,,39414000,21310, ,A29,A26,A30,560,LAA, ,Y,N,B, ,ANH.DTP,ASSET1,07:58.0,33:00.0,,,,,N, ,N,,,A,,A05, ,, ,,,,,N,0,0,0,,,,,,, ,Y, ,N,A07,,,0,0, ,0, ,0,0,0,0, ,,,,,39414007,,,,,39414007,,, , ,0,0,21311,0,0, , ,R02,21392000,21393000,21360000,39414007,N,N,00:00.0,00:00.0,0,0,M,3,0,A,,0,0,,18,65,,1,N,R0201,N
A5107,N,DH - FIN THACO - 8%/NAM,,39414000,21310, ,A29,A26,A30,560,LAA, ,Y,N,B, ,EXIMIT,ASSET1,42:56.0,34:48.0,,,,,N, ,N,,,A,,A05, ,, ,,,,,N,0,0,0,,,,,,, ,Y, ,N,A07,,,0,0, ,0, ,0,0,0,0, ,,,,,39414007,,,,,39414007,,, , ,0,0,21311,0,0, , ,,21392000,21393000,21360000,39414007,N,N,00:00.0,00:00.0,12,0,L,0,0,A,A2010,1,0,,18,65,,1,N,,N
A5103,N,DH - FIN THACO - 10%/NAM,,39414000,21310, ,A29,A26,A30,560,LAA, ,Y,N,B, ,EXIMIT,ASSET1,43:47.0,36:54.0,,,,,N, ,N,,,A,,A05, ,, ,,,,,N,0,0,0,,,,,,, ,Y, ,N,A07,,,0,0, ,0, ,0,0,0,0, ,,,,,39414007,,,,,39414007,,, , ,0,0,21311,0,0, , ,,21392000,21393000,21360000,39414007,N,N,00:00.0,00:00.0,12,0,L,0,0,A,A2010,1,0,,18,65,,1,N,,N
B5099,N,TH - MERCEDES  (UU DAI 9),,39413010,21212, ,B16,B19,B27,560,CLA, ,Y,N,N, ,ASSET2,ASSET2,52:18.0,10:37.0,,,,,N, ,N,,,A,,, ,, ,,,,,N,0,0,0,,,,,,, ,Y, ,N,B31,,,0,0, ,0, ,0,0,0,0, ,,,,,39413017,,,,,39413017,,, , ,0,0,21213,0,0, , ,DC1,21592000,21593000,21560000,39413017, ,N,00:00.0,00:00.0,12,0,L,0,0,A,A9955,1,0,B17,0,0,,1,N,DC101,N
B5105,N,TH - MERCEDES  FUSO (UU DAI 11),,39413010,21212, ,B16,B19,B27,560,CLA, ,Y,N,N, ,ASSET2,ASSET2,54:50.0,13:48.0,,,,,N, ,N,,,A,,, ,, ,,,,,N,0,0,0,,,,,,, ,Y, ,N,B31,,,0,0, ,0, ,0,0,0,0, ,,,,,39413017,,,,,39413017,,, , ,0,0,21213,0,0, , ,DC1,21592000,21593000,21560000,39413017, ,N,00:00.0,00:00.0,12,0,L,0,0,A,A9955,1,0,B17,0,0,,1,N,DC102,N
B5094,N,DH - MERCEDES  (UU DAI 7),,39414010,21312, ,B16,B19,B27,560,CLA, ,Y,N,N, ,ASSET2,ASSET2,48:08.0,18:12.0,,,,,N, ,N,,,A,,, ,, ,,,,,N,0,0,0,,,,,,, ,Y, ,N,B31,,,0,0, ,0, ,0,0,0,0, ,,,,,39414017,,,,,39414017,,, , ,0,0,21313,0,0, , ,DC1,21692000,21693000,21660000,39414017, ,N,00:00.0,00:00.0,12,0,L,0,0,A,A9955,1,0,B17,0,0,,1,N,DC101,N
B5103,N,DH - MERCEDES  (UU DAI 10),,39414010,21312, ,B16,B19,B27,560,CLA, ,Y,N,N, ,EOD6,ASSET2,33:00.0,31:27.0,,,,,N, ,N,,,A,,, ,, ,,,,,N,0,0,0,,,,,,, ,Y, ,N,B31,,,0,0, ,0, ,0,0,0,0, ,,,,,39414017,,,,,39414017,,, , ,0,0,21313,0,0, , ,DC1,21692000,21693000,21660000,39414017, ,N,00:00.0,00:00.0,12,0,L,0,0,A,A9955,1,0,B17,0,0,,1,N,DC101,N
A5827,N,TH - CHO VAY DAU TU TSCD PHUC VU SXKD,,39413000,, ,A29,A26,A30,560,LAA, ,Y,N,B, ,ANH.DTP,GIANG.PTT02,24:31.0,03:33.0,,,,,N, ,N,,,A,,A05, ,, ,,,,,N,0,0,0,,,,,,, ,Y, ,N,,,,0,0, ,0, ,0,0,0,0, ,,,,,39413007,,,,,39413007,,, , ,0,0,21211,0,0, , ,R06,21292000,21293000,21260000,39413007,N,N,00:00.0,00:00.0,12,0,L,0,0,A,A2024,3,0,,18,65,,1,N,R0601,N
B5527,N,NH - VND - CT UDLS KHDN SME 2020 1.500 TY - 3T,,39411010,, ,B16,B19,B27,560,CLA, ,Y,N,N, ,ANH.DTP,AI.LPV,01:12.0,15:26.0,,,,,N, ,N,,,A,,, ,, ,,,,,N,0,0,0,,,,,,, ,Y, ,N,B21,,,0,0, ,0, ,0,0,0,0, ,,,,,39411017,,,,,39411017,,, , ,0,0,21113,0,0, , ,C02,21492000,21493000,21460000,39411017, ,N,00:00.0,00:00.0,0,0,F,0,0,A,,0,0,B17,0,0,,1,N,C0201,N
C5121,N,TH - MERCEDES  (UU DAI 10),,39413010,21212, ,B16,B19,B27,560,CLA, ,Y,N,N, ,ASSET2,ASSET2,53:25.0,11:27.0,,,,,N, ,N,,,A,,, ,, ,,,,,N,0,0,0,,,,,,, ,Y, ,N,B31,,,0,0, ,0, ,0,0,0,0, ,,,,,39413017,,,,,39413017,,, , ,0,0,21213,0,0, , ,DC1,21592000,21593000,21560000,39413017, ,N,00:00.0,00:00.0,12,0,L,0,0,A,A9955,1,0,B17,0,0,,1,N,DC101,N
C5116,N,DH - MERCEDES  (UU DAI 8),,39414010,21312, ,B16,B19,B27,560,CLA, ,Y,N,N, ,ASSET2,ASSET2,49:33.0,24:04.0,,,,,N, ,N,,,A,,, ,, ,,,,,N,0,0,0,,,,,,, ,Y, ,N,B31,,,0,0, ,0, ,0,0,0,0, ,,,,,39414017,,,,,39414017,,, , ,0,0,21313,0,0, , ,DC1,21692000,21693000,21660000,39414017, ,N,00:00.0,00:00.0,12,0,L,0,0,A,A9955,1,0,B17,0,0,,1,N,DC101,N
CD001,N,CN - NH - CHO VAY THAU CHI - DB BANG STK VA TKTG CO KY HAN DO EIB PHAT HANH,,39419200,, ,B16,B19,B27,560,CLA, ,Y,N,N, ,HAO.QC,HUYEN.NGHIEMTHI,20:12.0,30:56.0,,,,,N, ,N,,,A,,, ,, ,,,,,N,0,0,0,,,,,,, ,Y, ,N,,,,0,0, ,0, ,0,0,0,0, ,,,,,39419207,,,,,39419207,,, , ,0,0,27521,0,0, , ,,,,,39419207, ,N,00:00.0,00:00.0,0,0,F,0,0,A,,0,0,B17,0,0,,1,N,,N
CD503,N,"DN - NH - CHO VAY THAU CHI - DB BANG STK  KHAC, TPCP",,39419210,, ,B16,B19,B27,560,CLA, ,Y,N,N, ,ANH.DTP,HUYEN.NGHIEMTHI,38:18.0,40:05.0,,,,,N, ,N,,,A,,, ,, ,,,,,N,0,0,0,,,,,,, ,Y, ,N,,,,0,0, ,0, ,0,0,0,0, ,,,,,39419217,,,,,39419217,,, , ,0,0,27523,0,0, , ,,,,,39419217, ,N,00:00.0,00:00.0,0,0,F,0,0,A,,0,0,B17,0,0,,1,N,,N
CD506,N,DN - NH - CHO VAY THAU CHI -  KHONG TSDB,,39419210,, ,B16,B19,B27,560,CLA, ,Y,N,N, ,ANH.DTP,HUYEN.NGHIEMTHI,38:34.0,44:09.0,,,,,N, ,N,,,A,,, ,, ,,,,,N,0,0,0,,,,,,, ,Y, ,N,,,,0,0, ,0, ,0,0,0,0, ,,,,,39419217,,,,,39419217,,, , ,0,0,27523,0,0, , ,,,,,39419217, ,N,00:00.0,00:00.0,0,0,F,0,0,A,,0,0,B17,0,0,,1,N,,N
CD002,N,"CN - NH - CHO VAY THAU CHI - DB BANG  THE TK NH KHAC, TRAI PHIEU CP",,39419200,, ,B16,B19,B27,560,CLA, ,Y,N,N, ,LINH.ND,HUYEN.NGHIEMTHI,32:15.0,52:26.0,,,,,N, ,N,,,A,,, ,, ,,,,,N,0,0,0,,,,,,, ,N, , ,,,,0,0, ,0, ,0,0,0,0, ,,,,,39419207,,,,,39419207,,, , ,0,0,27521,0,0, , ,,,,,39419217, ,N,00:00.0,00:00.0,0,0,V,0,0,A,,0,0,B17,0,0,,1,N,,N
